Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
47959.60157608986	87	87.575134	17.8119	128.3166	19.098984	21.0	0.0	4.1702447	4.1702447	4.183924561674105	4.183924561674105	1008	88704
48609.10800409317	88	86.57664	19.951199	118.64082	38.697422	21.0	0.0	4.1226974	4.1226974	4.13632839307929	4.13632839307929	1008	89712
49274.92737913132	89	86.3728	18.94985	118.448044	48.393906	21.0	0.0	4.1129904	4.1129904	4.126734554680711	4.126734554680711	1008	90720
49946.000952005386	90	88.41047	15.123546	118.65002	48.94883	21.0	0.0	4.210023	4.210023	4.22368590468375	4.22368590468375	1008	91728
50624.97389411926	91	85.733986	18.226856	128.20253	38.97663	21.0	0.0	4.082571	4.082571	4.096200197538404	4.096200197538404	1008	92736
51324.85715198517	92	83.45205	15.979612	108.86372	38.993572	21.0	0.0	3.973907	3.973907	3.987322338176697	3.987322338176697	1008	93744
55445.45962810516	93	78.27454	20.182613	118.68487	-0.9754377	21.0	0.0	3.7273593	3.7273593	3.7412811587575954	3.7412811587575954	1008	94752
56212.070529937744	94	81.80282	21.300407	138.2226	38.534668	21.0	0.0	3.8953722	3.8953722	3.909100373108972	3.909100373108972	1008	95760
56994.532402038574	95	79.090996	20.090387	108.65597	9.324138	21.0	0.0	3.7662377	3.7662377	3.780091910979193	3.780091910979193	1008	96768
57829.25124692917	96	78.48336	26.579012	128.32321	-0.7641633	21.0	0.0	3.7373033	3.7373033	3.7512336044381316	3.7512336044381316	1008	97776
58652.23617911339	97	80.79734	24.174248	118.46032	19.071625	21.0	0.0	3.8474927	3.8474927	3.861241017155863	3.861241017155863	1008	98784
59498.48777794838	98	77.94184	20.258228	108.621666	9.116533	21.0	0.0	3.7115164	3.7115164	3.7251951813293362	3.7251951813293362	1008	99792
60352.04135608673	99	78.346794	23.122883	128.17128	19.116165	21.0	0.0	3.7307997	3.7307997	3.7445000965983235	3.7445000965983235	1008	100800
